DATAFLOW,LAST UPDATE,freq,unit,age,agedef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1985,1.63980,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1986,1.55585,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1987,1.49362,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1988,1.44773,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1989,1.39720,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1990,1.36027,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1991,1.32666,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1992,1.31045,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1993,1.25636,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1994,1.19047,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1995,1.15530,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1996,1.14053,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1997,1.15008,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1998,1.12907,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,1999,1.16783,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2000,1.21524,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2001,1.23218,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2002,1.25179,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2003,1.29604,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2004,1.31319,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2005,1.32955,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2006,1.36227,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2007,1.37687,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2008,1.44608,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2009,1.37935,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2010,1.36904,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2011,1.34238,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2012,1.32109,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2013,1.27306,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2014,1.31771,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2015,1.33016,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2016,1.33316,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2017,1.30508,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2018,1.25616,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2019,1.22868,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2020,1.17977,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2021,1.18054,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2022,1.15727,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Espanha,2023,1.11863,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2000,1.47492,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2001,1.45549,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2002,1.45553,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2003,1.47356,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2004,1.49969,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2005,1.51016,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2006,1.54205,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2007,1.56469,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2008,1.61499,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2009,1.60630,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2010,1.61741,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2011,1.58692,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2012,1.58754,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2013,1.55196,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2014,1.57743,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2015,1.57770,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2016,1.60181,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2017,1.58957,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (2007-2013),2018,1.56379,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2001,1.43271,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2002,1.43133,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2003,1.44168,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2004,1.46415,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2005,1.47486,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2006,1.50241,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2007,1.52102,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2008,1.57166,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2009,1.56424,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2010,1.57158,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2011,1.53706,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2012,1.53692,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2013,1.50872,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2014,1.53985,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2015,1.54067,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2016,1.57070,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2017,1.56450,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2018,1.54470,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2019,1.52856,bep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2020,1.50894,bep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2021,1.53102,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2022,1.46033,bep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 27 countries (from 2020),2023,1.38248,bep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2001,1.45558,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2002,1.45539,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2003,1.47315,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2004,1.49923,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2005,1.51024,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2006,1.54154,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2007,1.56413,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2008,1.61457,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2009,1.60622,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2010,1.61690,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2011,1.58609,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2012,1.58696,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2013,1.55119,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2014,1.57643,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2015,1.57622,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2016,1.60035,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2017,1.58819,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,European Union - 28 countries (2013-2020),2018,1.56304,ep,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1960,2.72230,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1961,2.71673,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1962,2.68405,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1963,2.68408,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1964,2.59429,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1965,2.47605,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1966,2.40722,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1967,2.32201,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1968,2.13886,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1969,1.92871,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1970,1.82573,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1971,1.68409,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1972,1.57621,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1973,1.49169,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1974,1.61278,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1975,1.68037,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1976,1.70322,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1977,1.67899,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1978,1.64284,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1979,1.63526,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1980,1.63107,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1981,1.64367,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1982,1.71445,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1983,1.73682,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1984,1.69382,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1985,1.64200,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1986,1.59587,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1987,1.58576,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1988,1.69249,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1989,1.70806,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1990,1.78248,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1991,1.79391,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1992,1.84675,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1993,1.81306,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1994,1.84660,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1995,1.80688,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1996,1.77677,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1997,1.74610,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1998,1.70032,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,1999,1.73455,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2000,1.72875,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2001,1.72565,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2002,1.71759,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2003,1.75971,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2004,1.80024,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2005,1.80286,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2006,1.83691,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2007,1.82903,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2008,1.84621,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2009,1.86386,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2010,1.86967,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2011,1.82695,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2012,1.80069,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2013,1.74709,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2014,1.71006,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2015,1.64963,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2016,1.56703,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2017,1.48939,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2018,1.40675,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2019,1.34740,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2020,1.37015,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2021,1.45750,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2022,1.31606,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2023,1.25717,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Finlândia,2024,1.25235,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,1998,1.77945,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,1999,1.80899,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2000,1.89380,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2001,1.89557,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2002,1.88115,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2003,1.89165,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2004,1.91505,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2005,1.93864,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2006,1.99810,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2007,1.97780,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2008,2.00745,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2009,2.00449,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2010,2.02970,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2011,2.01100,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2012,2.00938,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2013,1.98938,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2014,2.00041,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2015,1.95692,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2016,1.92500,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2017,1.89351,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2018,1.87066,p,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2019,1.86327,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2020,1.81782,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2021,1.82536,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2022,1.78069,p,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,França,2023,1.66014,p,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2001,1.45650,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2002,1.42400,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2003,1.40870,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2004,1.42895,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2005,1.50313,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2006,1.46569,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2007,1.48324,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2008,1.55118,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2009,1.58451,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2010,1.54806,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2011,1.48132,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2012,1.51320,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2013,1.46621,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2014,1.47390,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2015,1.42360,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2016,1.44278,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2017,1.46183,,
