DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1965,51906800,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1966,52317900,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1967,52720100,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1968,53080900,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1969,53390600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1970,53685300,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1971,53958400,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1972,54188579,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1973,54574111,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1974,54928700,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1975,55293036,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1976,55588966,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1977,55847553,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1978,56063269,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1979,56247017,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1980,56388480,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1981,56479285,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1982,56524064,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1983,56563031,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1984,56565117,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1985,56588319,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1986,56597823,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1987,56594487,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1988,56609375,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1989,56649201,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1990,56694360,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1991,56744119,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1992,56772923,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1993,56821250,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1994,56842392,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1995,56844408,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1996,56844197,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1997,56876364,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1998,56904379,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,1999,56909109,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2000,56923524,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2001,56960692,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2002,56993270,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2003,57186378,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2004,57611990,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2005,58044368,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2006,58288996,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2007,58510725,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2008,59001769,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2009,59420592,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2010,59690316,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2011,59948497,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2012,60105185,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2013,60277309,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2014,60345917,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2015,60295497,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2016,60163712,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2017,60066734,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2018,59937769,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2019,59816673,b,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2020,59641488,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2021,59236213,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2022,59030133,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2023,58997201,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2024,58971230,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Itália,2025,58943464,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1960,2755600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1961,2801500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1962,2845600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1963,2881100,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1964,2916800,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1965,2953600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1966,2989300,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1967,3026800,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1968,3062000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1969,3095700,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1970,3118941,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1971,3160437,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1972,3197645,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1973,3229598,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1974,3259277,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1975,3288510,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1976,3314794,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1977,3342533,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1978,3367538,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1979,3391490,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1980,3404194,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1981,3422210,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1982,3443684,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1983,3470673,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1984,3499711,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1985,3528698,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1986,3560388,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1987,3597439,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1988,3635295,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1989,3674802,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1990,3693708,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1991,3701968,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1992,3706299,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1993,3693929,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1994,3671296,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1995,3642991,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1996,3615212,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1997,3588013,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1998,3562261,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,1999,3536401,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2000,3512074,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2001,3486998,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2002,3454637,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2003,3431497,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2004,3398929,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2005,3355220,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2006,3289835,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2007,3249983,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2008,3212605,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2009,3183856,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2010,3141976,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2011,3052588,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2012,3003641,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2013,2974637,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2014,2947862,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2015,2926644,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2016,2895573,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2017,2859077,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2018,2826200,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2019,2812200,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2020,2809977,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2021,2810761,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2022,2805998,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2023,2857279,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2024,2885891,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Lituânia,2025,2890664,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1960,313050,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1961,314889,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1962,318800,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1963,322700,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1964,325500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1965,330000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1966,333000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1967,334790,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1968,335200,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1969,336500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1970,338507,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1971,339841,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1972,345000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1973,348200,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1974,352700,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1975,357400,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1976,360500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1977,360962,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1978,361753,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1979,362261,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1980,363450,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1981,364850,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1982,365600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1983,365450,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1984,365794,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1985,366202,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1986,367210,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1987,369500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1988,372000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1989,374900,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1990,379300,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1991,384400,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1992,389600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1993,394750,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1994,400200,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1995,405650,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1996,411600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1997,416850,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1998,422050,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,1999,427350,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2000,433600,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2001,439000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2002,444050,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2003,448300,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2004,454960,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2005,461230,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2006,469086,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2007,476187,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2008,483799,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2009,493500,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2010,502066,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2011,511840,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2012,524853,b,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2013,537039,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2014,549680,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2015,562958,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2016,576249,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2017,590667,b,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2018,602005,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2019,613894,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2020,626108,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2021,634730,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2022,645397,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2023,660809,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Luxemburgo,2024,672050,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1960,2104128,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1961,2137830,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1962,2167531,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1963,2195640,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1964,2226198,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1965,2255048,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1966,2276789,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1967,2289645,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1968,2312795,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1969,2334443,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1970,2351903,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1971,2366424,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1972,2386353,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1973,2404995,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1974,2426642,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1975,2447730,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1976,2464529,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1977,2477449,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1978,2492697,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1979,2503145,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1980,2508761,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1981,2514640,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1982,2524202,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1983,2537958,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1984,2554063,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1985,2570030,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1986,2587716,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1987,2612068,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1988,2641097,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1989,2665770,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1990,2668140,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1991,2658161,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1992,2643000,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1993,2585675,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1994,2540904,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1995,2500580,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1996,2469531,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1997,2444912,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1998,2420789,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,1999,2399248,,
ESTAT:DEMO_PJAN(1.0),12/02/26 11:00:00,Annual,Number,Total,Total,Letónia,2000,2381715,,
